drive.id,Order ID,Order Date,Ship Date,Status,Customer Name,Country,City,State,Category,Product Name,Currency,Total Amount,Quantity,Profit
Not_Applicable,CA-2014-163692,2014-09-08 00:00:00,2014-09-10 00:00:00,On time,Deanpercer,United States,Phoenix,Arizona,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,USD,7.86,3,-6.02
Not_Applicable,CA-2014-126067,2014-08-29 00:00:00,2014-09-04 00:00:00,Delay,KristinaNunn,United States,Seattle,Washington,Phones,Anker 24W Portable Micro USB Car Charger,USD,35.17,4,11.43
Not_Applicable,CA-2012-126347,2012-12-14 00:00:00,2012-12-19 00:00:00,Delay,AshleyJarboe,United States,Los Angeles,California,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,USD,50.0,2,10.5
Not_Applicable,CA-2011-152345,2011-12-29 00:00:00,2012-01-03 00:00:00,Delay,ShuiTom,United States,Albuquerque,New Mexico,Phones,Mediabridge Sport Armband iPhone 5s,USD,23.98,3,-5.69
Not_Applicable,US-2014-109253,2014-08-22 00:00:00,2014-08-23 00:00:00,On time,PatrickRyan,United States,Oakland,California,Furnishings,Tenex Chairmats For Use with Hard Floors,USD,129.92,4,10.39
Not_Applicable,US-2014-152002,2014-06-12 00:00:00,2014-06-12 00:00:00,On time,DiannaVittorini,United States,Los Angeles,California,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",USD,122.97,3,60.26
Not_Applicable,CA-2013-145261,2013-12-19 00:00:00,2013-12-22 00:00:00,On time,AdrianHane,United States,Salem,Oregon,Labels,Avery White Multi-Purpose Labels,USD,15.94,4,5.18
Not_Applicable,CA-2011-138681,2011-12-20 00:00:00,2011-12-22 00:00:00,On time,CarolTriggs,United States,Tucson,Arizona,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,USD,71.98,3,21.59
Not_Applicable,CA-2012-130890,2012-11-02 00:00:00,2012-11-06 00:00:00,On time,JasO'Carroll,United States,Los Angeles,California,Tables,"Bevis Round Bullnose 29"" High Table Top",USD,1038.84,5,51.94
Not_Applicable,CA-2012-160171,2012-10-19 00:00:00,2012-10-24 00:00:00,Delay,RobertMarley,United States,Los Angeles,California,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",USD,1640.7,5,459.4
Not_Applicable,CA-2011-112291,2011-04-03 00:00:00,2011-04-08 00:00:00,Delay,KatrinaEdelman,United States,Los Angeles,California,Envelopes,Staples,USD,11.16,2,5.58
Not_Applicable,US-2011-131275,2011-03-18 00:00:00,2011-03-24 00:00:00,Delay,SampleCompanyA,United States,Burbank,California,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,USD,111.0,2,14.43
Not_Applicable,US-2014-132059,2014-09-24 00:00:00,2014-09-30 00:00:00,Delay,ArthurPrichep,United States,Fort Collins,Colorado,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",USD,180.59,2,-240.78
Not_Applicable,CA-2014-145219,2014-12-25 00:00:00,2014-12-26 00:00:00,On time,RobertMarley,United States,Los Angeles,California,Copiers,Hewlett Packard LaserJet 3310 Copier,USD,2879.95,6,1007.98
Not_Applicable,US-2013-101497,2013-09-30 00:00:00,2013-10-02 00:00:00,On time,PamelaStobb,United States,Los Angeles,California,Paper,Xerox 1887,USD,18.97,1,9.11
Not_Applicable,CA-2012-153416,2012-11-24 00:00:00,2012-11-29 00:00:00,Delay,TobySwindell,United States,Los Angeles,California,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,USD,454.86,7,54.58
Not_Applicable,CA-2014-118731,2014-11-21 00:00:00,2014-11-23 00:00:00,On time,LizPelletier,United States,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",USD,84.06,7,27.32
Not_Applicable,CA-2013-142405,2013-06-12 00:00:00,2013-06-16 00:00:00,On time,SanjitEngle,United States,Seattle,Washington,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,USD,389.97,3,132.59
Not_Applicable,CA-2014-161333,2014-02-03 00:00:00,2014-02-08 00:00:00,Delay,JohnLee,United States,Los Angeles,California,Appliances,Harmony HEPA Quiet Air Purifiers,USD,46.8,4,16.38
Not_Applicable,US-2012-106873,2012-09-24 00:00:00,2012-09-29 00:00:00,Delay,KunstMiller,United States,Avondale,Arizona,Art,Dixon Ticonderoga Core-Lock Colored Pencils,USD,14.58,2,2.37
Not_Applicable,US-2014-116897,2014-05-28 00:00:00,2014-05-30 00:00:00,On time,JamesGalang,United States,Pocatello,Idaho,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,USD,477.15,5,28.63
Not_Applicable,CA-2011-150490,2011-08-05 00:00:00,2011-08-11 00:00:00,Delay,SoniaSunley,United States,San Francisco,California,Storage,Akro Stacking Bins,USD,15.78,2,0.63
Not_Applicable,TRN-2026-1002,2026-03-15 00:00:00,2026-03-17 00:00:00,On time,Trainer_Account,United States,Boston,Massachusetts,Sports & Outdoors,"Wilson NFL Golf Ball, 12 Count",USD,55.23,2,2.81
Not_Applicable,CA-2013-144092,2013-11-06 00:00:00,2013-11-08 00:00:00,On time,LoganHaushalter,United States,San Jose,California,Accessories,KeyTronic E03601U1 - Keyboard - Beige,USD,72.0,4,12.96
Not_Applicable,CA-2014-100013,2014-11-07 00:00:00,2014-11-12 00:00:00,Delay,ZuschussCarroll,United States,Los Angeles,California,Furnishings,Dax Clear Box Frame,USD,8.73,1,2.97
Not_Applicable,US-2014-123281,2014-04-03 00:00:00,2014-04-08 00:00:00,Delay,JamieFrazer,United States,Los Angeles,California,Furnishings,Westinghouse Clip-On Gooseneck Lamps,USD,25.11,3,6.53
Not_Applicable,CA-2012-132486,2012-10-23 00:00:00,2012-10-27 00:00:00,On time,JayFein,United States,San Diego,California,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",USD,11.8,4,5.66
Not_Applicable,CA-2014-142622,2014-10-31 00:00:00,2014-11-03 00:00:00,On time,JimKarlsson,United States,Seattle,Washington,Chairs,Global Super Steno Chair,USD,614.27,8,-23.04
Not_Applicable,US-2014-142573,2014-07-19 00:00:00,2014-07-24 00:00:00,Delay,MarisLaWare,United States,Phoenix,Arizona,Paper,Riverleaf Stik-Withit Designer Note Cubes,USD,16.1,2,5.23
Not_Applicable,CA-2012-106257,2012-04-13 00:00:00,2012-04-17 00:00:00,On time,EugeneBarchas,United States,Los Angeles,California,Phones,Polycom CX600 IP Phone VoIP phone,USD,479.92,2,41.99
Not_Applicable,CA-2014-126067,2014-08-29 00:00:00,2014-09-04 00:00:00,Delay,KristinaNunn,United States,Seattle,Washington,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",USD,1137.75,5,250.31
Not_Applicable,CA-2013-133935,2013-09-19 00:00:00,2013-09-23 00:00:00,On time,JaneWaco,United States,San Diego,California,Paper,Xerox 1945,USD,368.91,9,180.77
Not_Applicable,US-2014-142188,2014-09-12 00:00:00,2014-09-12 00:00:00,On time,JenniferFerguson,United States,Seattle,Washington,Paper,Xerox 1894,USD,71.28,11,34.21
Not_Applicable,CA-2011-126683,2011-09-29 00:00:00,2011-10-01 00:00:00,On time,PaulProst,United States,Seattle,Washington,Furnishings,Longer-Life Soft White Bulbs,USD,6.16,2,2.96
Not_Applicable,CA-2013-144148,2013-08-01 00:00:00,2013-08-06 00:00:00,Delay,AnnaHäberlin,United States,San Francisco,California,Tables,Laminate Occasional Tables,USD,863.13,7,-32.37
Not_Applicable,CA-2011-109918,2011-09-07 00:00:00,2011-09-12 00:00:00,Delay,LisaRyan,United States,Santa Clara,California,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",USD,27.36,4,7.39
Not_Applicable,CA-2013-126732,2013-09-03 00:00:00,2013-09-07 00:00:00,On time,LenaRadford,United States,Los Angeles,California,Phones,Cisco Unified IP Phone 7945G VoIP phone,USD,1091.17,4,68.2
Not_Applicable,CA-2011-110527,2011-08-09 00:00:00,2011-08-16 00:00:00,Delay,EmilyDucich,United States,San Diego,California,Labels,Avery 494,USD,20.88,8,9.6
Not_Applicable,CA-2011-144666,2011-11-09 00:00:00,2011-11-11 00:00:00,On time,JeremyPistek,United States,San Francisco,California,Storage,"Decoflex Hanging Personal Folder File, Blue",USD,92.52,6,24.98
Not_Applicable,CA-2013-135776,2013-12-24 00:00:00,2013-12-31 00:00:00,Delay,EdwardHooks,United States,Seattle,Washington,Storage,SAFCO Boltless Steel Shelving,USD,227.28,2,2.27
Not_Applicable,CA-2013-100965,2013-07-08 00:00:00,2013-07-12 00:00:00,On time,RaymondMesse,United States,San Jose,California,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",USD,215.65,5,73.32
Not_Applicable,US-2014-116897,2014-05-28 00:00:00,2014-05-30 00:00:00,On time,JamesGalang,United States,Pocatello,Idaho,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",USD,35.0,4,14.7
Not_Applicable,CA-2012-144806,2012-12-06 00:00:00,2012-12-11 00:00:00,Delay,GaryHwang,United States,Tucson,Arizona,Storage,"Belkin 19"" Vented Equipment Shelf, Black",USD,247.1,6,-58.69
Not_Applicable,CA-2012-107741,2012-03-08 00:00:00,2012-03-10 00:00:00,On time,FredChung,United States,Pueblo,Colorado,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",USD,3.41,1,0.89
Not_Applicable,CA-2014-130841,2014-07-29 00:00:00,2014-08-02 00:00:00,On time,MattHagelstein,United States,San Francisco,California,Phones,Wilson Electronics DB Pro Signal Booster,USD,1145.6,4,100.24
Not_Applicable,CA-2011-144071,2011-12-08 00:00:00,2011-12-15 00:00:00,Delay,DennyJoy,United States,San Francisco,California,Furnishings,Luxo Economy Swing Arm Lamp,USD,39.88,2,11.17
Not_Applicable,CA-2014-115175,2014-08-08 00:00:00,2014-08-13 00:00:00,Delay,MattCollins,United States,San Jose,California,Paper,Xerox 1891,USD,244.55,5,114.94
Not_Applicable,CA-2011-123323,2011-11-07 00:00:00,2011-11-12 00:00:00,Delay,LenaHernandez,United States,San Francisco,California,Binders,Wilson Jones Legal Size Ring Binders,USD,123.14,7,46.18
Not_Applicable,US-2013-156986,2013-03-21 00:00:00,2013-03-25 00:00:00,On time,ZuschussCarroll,United States,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,USD,84.78,2,-20.14
Not_Applicable,CA-2013-153598,2013-12-04 00:00:00,2013-12-07 00:00:00,On time,NeomaMurray,United States,Los Angeles,California,Furnishings,3M Polarizing Light Filter Sleeves,USD,111.9,6,51.47
Not_Applicable,CA-2013-167416,2013-05-13 00:00:00,2013-05-18 00:00:00,Delay,JillMatthias,United States,Seattle,Washington,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",USD,54.9,5,26.9
Not_Applicable,CA-2014-140053,2014-07-04 00:00:00,2014-07-11 00:00:00,Delay,ChristinaAnderson,United States,Farmington,New Mexico,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",USD,545.85,9,114.63
Not_Applicable,CA-2011-133830,2011-12-05 00:00:00,2011-12-10 00:00:00,Delay,RobLucas,United States,Los Angeles,California,Fasteners,Advantus Plastic Paper Clips,USD,15.0,3,7.2
Not_Applicable,CA-2014-105130,2014-11-22 00:00:00,2014-11-26 00:00:00,On time,PatrickJones,United States,San Francisco,California,Binders,Canvas Sectional Post Binders,USD,40.74,2,14.77
Not_Applicable,CA-2014-109393,2014-07-01 00:00:00,2014-07-03 00:00:00,On time,JohnCastell,United States,Los Angeles,California,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",USD,436.0,3,5.13
Not_Applicable,CA-2011-162278,2011-10-26 00:00:00,2011-10-30 00:00:00,On time,AngeleHood,United States,Seattle,Washington,Phones,Vtech CS6719,USD,383.96,5,38.4
Not_Applicable,CA-2012-111038,2012-12-01 00:00:00,2012-12-06 00:00:00,Delay,LindsayCastell,United States,San Diego,California,Chairs,GuestStacker Chair with Chrome Finish Legs,USD,2676.67,9,267.67
Not_Applicable,CA-2014-127432,2014-01-23 00:00:00,2014-01-28 00:00:00,Delay,AlanDominguez,United States,Great Falls,Montana,Storage,Advantus Rolling Storage Box,USD,51.45,3,13.89
Not_Applicable,CA-2012-145065,2012-12-12 00:00:00,2012-12-15 00:00:00,On time,DennisKane,United States,San Diego,California,Fasteners,Staples,USD,7.86,2,3.62
Not_Applicable,US-2014-146416,2014-10-21 00:00:00,2014-10-23 00:00:00,On time,JustinEllison,United States,Woodland,California,Labels,Avery 510,USD,3.75,1,1.8
Not_Applicable,CA-2013-131639,2013-12-18 00:00:00,2013-12-24 00:00:00,Delay,NoelStaavos,United States,Carlsbad,New Mexico,Binders,Ibico Plastic and Wire Spiral Binding Combs,USD,13.49,2,4.38
Not_Applicable,CA-2013-114972,2013-11-04 00:00:00,2013-11-07 00:00:00,On time,PhillipFlathmann,United States,Los Angeles,California,Labels,Avery 50,USD,87.71,7,41.22
Not_Applicable,CA-2014-152310,2014-08-13 00:00:00,2014-08-20 00:00:00,Delay,DanaKaydos,United States,Seattle,Washington,Binders,Avery Legal 4-Ring Binder,USD,100.7,6,37.76
Not_Applicable,CA-2013-155474,2013-07-09 00:00:00,2013-07-15 00:00:00,Delay,ChrisCortes,United States,Seattle,Washington,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",USD,19.3,3,6.03
Not_Applicable,CA-2013-160941,2013-07-22 00:00:00,2013-07-27 00:00:00,Delay,DamalaKotsonis,United States,Roseville,California,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,USD,419.9,5,197.35
Not_Applicable,US-2014-142188,2014-09-12 00:00:00,2014-09-12 00:00:00,On time,JenniferFerguson,United States,Seattle,Washington,Paper,Xerox 225,USD,19.44,3,9.33
Not_Applicable,CA-2013-147137,2013-07-05 00:00:00,2013-07-07 00:00:00,On time,AnnaAndreadi,United States,San Francisco,California,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",USD,1279.17,5,225.74
Not_Applicable,CA-2014-128370,2014-09-11 00:00:00,2014-09-11 00:00:00,On time,FrankHawley,United States,Los Angeles,California,Binders,Avery Non-Stick Binders,USD,7.18,2,2.25
Not_Applicable,CA-2014-131807,2014-10-06 00:00:00,2014-10-11 00:00:00,Delay,GregGuthrie,United States,Chico,California,Furnishings,DAX Clear Channel Poster Frame,USD,72.9,5,26.97
Not_Applicable,CA-2014-124401,2014-09-08 00:00:00,2014-09-13 00:00:00,Delay,RubenDartt,United States,Portland,Oregon,Accessories,Logitech Wireless Marathon Mouse M705,USD,279.94,7,80.48
Not_Applicable,CA-2012-155040,2012-11-10 00:00:00,2012-11-15 00:00:00,Delay,AlanHwang,United States,Brentwood,California,Accessories,Microsoft Sculpt Comfort Mouse,USD,79.9,2,35.16
Not_Applicable,CA-2012-110744,2012-09-07 00:00:00,2012-09-12 00:00:00,Delay,HelenAndreada,United States,Pasadena,California,Storage,Safco Industrial Wire Shelving,USD,671.93,7,20.16
Not_Applicable,CA-2012-137526,2012-01-13 00:00:00,2012-01-17 00:00:00,On time,PhilipBrown,United States,Los Angeles,California,Binders,Binding Machine Supplies,USD,70.01,3,24.5
Not_Applicable,CA-2014-133207,2014-11-28 00:00:00,2014-12-04 00:00:00,Delay,DougO'Connell,United States,Los Angeles,California,Phones,Griffin GC17055 Auxiliary Audio Cable,USD,57.57,4,5.76
Not_Applicable,CA-2011-141838,2011-03-26 00:00:00,2011-03-31 00:00:00,Delay,DamalaKotsonis,United States,San Francisco,California,Phones,Griffin GC17055 Auxiliary Audio Cable,USD,28.78,2,2.88
Not_Applicable,CA-2014-147452,2014-10-01 00:00:00,2014-10-04 00:00:00,On time,CariSayre,United States,Seattle,Washington,Paper,Xerox 1882,USD,167.94,3,82.29
Not_Applicable,US-2014-125717,2014-09-29 00:00:00,2014-10-02 00:00:00,On time,DarrinSayre,United States,Aurora,Colorado,Furnishings,Dana Halogen Swing-Arm Architect Lamp,USD,32.78,1,3.28
Not_Applicable,CA-2014-124436,2014-03-20 00:00:00,2014-03-23 00:00:00,On time,SueAnnReed,United States,Fresno,California,Tables,Chromcraft Round Conference Tables,USD,697.16,5,8.71
Not_Applicable,CA-2011-104563,2011-03-07 00:00:00,2011-03-12 00:00:00,Delay,CraigMolinari,United States,Seattle,Washington,Storage,"Contico 72""H Heavy-Duty Storage System",USD,204.9,5,0.0
Not_Applicable,CA-2014-101245,2014-11-28 00:00:00,2014-12-04 00:00:00,Delay,LindsayWilliams,United States,San Francisco,California,Paper,Tops White Computer Printout Paper,USD,244.55,5,114.94
Not_Applicable,CA-2012-137603,2012-09-19 00:00:00,2012-09-24 00:00:00,Delay,MarcHarrigan,United States,Santa Fe,New Mexico,Art,Newell 323,USD,8.4,5,2.18
Not_Applicable,CA-2012-157770,2012-12-13 00:00:00,2012-12-15 00:00:00,On time,RobDowd,United States,Temecula,California,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,USD,248.85,5,27.37
Not_Applicable,CA-2013-151092,2013-08-07 00:00:00,2013-08-14 00:00:00,Delay,VivekGonzalez,United States,Los Angeles,California,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,USD,211.17,4,18.48
Not_Applicable,CA-2013-106278,2013-09-03 00:00:00,2013-09-06 00:00:00,On time,BeckyMartin,United States,Des Moines,Washington,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",USD,65.94,3,30.99
Not_Applicable,CA-2014-117632,2014-05-13 00:00:00,2014-05-19 00:00:00,Delay,CharlesSheldon,United States,San Francisco,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",USD,285.48,5,-10.71
Not_Applicable,CA-2013-107104,2013-11-27 00:00:00,2013-12-01 00:00:00,On time,MaribethSchnelling,United States,Los Angeles,California,Art,Newell 31,USD,37.17,9,10.41
Not_Applicable,CA-2014-111577,2014-10-17 00:00:00,2014-10-22 00:00:00,Delay,AnthonyJacobs,United States,Scottsdale,Arizona,Paper,Green Bar Computer Printout Paper,USD,307.78,7,111.57
Not_Applicable,CA-2014-129357,2014-05-15 00:00:00,2014-05-20 00:00:00,Delay,KenBlack,United States,Seattle,Washington,Paper,Xerox 1917,USD,440.19,9,206.89
Not_Applicable,CA-2011-141726,2011-07-20 00:00:00,2011-07-22 00:00:00,On time,CharlesCrestani,United States,San Diego,California,Paper,Xerox 189,USD,104.85,1,50.33
Not_Applicable,CA-2011-123855,2011-06-18 00:00:00,2011-06-23 00:00:00,Delay,MickCrebagga,United States,Los Angeles,California,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,USD,139.8,5,12.23
Not_Applicable,CA-2014-119011,2014-08-21 00:00:00,2014-08-26 00:00:00,Delay,LisaRyan,United States,San Francisco,California,Phones,Plantronics Encore H101 Dual Earpieces Headset,USD,107.88,3,10.79
Not_Applicable,CA-2012-105725,2012-02-18 00:00:00,2012-02-24 00:00:00,Delay,GuyThornton,United States,Long Beach,California,Tables,Hon 61000 Series Interactive Training Tables,USD,35.54,1,-0.89
Not_Applicable,US-2013-155768,2013-12-02 00:00:00,2013-12-02 00:00:00,On time,LaurelBeltran,United States,Oxnard,California,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",USD,1112.94,3,222.59
Not_Applicable,CA-2014-138870,2014-06-20 00:00:00,2014-06-24 00:00:00,On time,GeorgeAshbrook,United States,San Francisco,California,Paper,Xerox 1907,USD,24.56,2,11.54
Not_Applicable,CA-2014-111388,2014-09-03 00:00:00,2014-09-03 00:00:00,On time,StephanieUlpright,United States,Seattle,Washington,Chairs,"Global Leather Task Chair, Black",USD,215.98,3,-2.7
Not_Applicable,US-2014-109316,2014-06-09 00:00:00,2014-06-11 00:00:00,On time,MaureenGastineau,United States,Los Angeles,California,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",USD,1497.67,2,140.96
Not_Applicable,CA-2014-116498,2014-05-31 00:00:00,2014-06-04 00:00:00,On time,KellyAndreada,United States,San Diego,California,Art,"Dixon My First Ticonderoga Pencil, #2",USD,35.1,6,10.18
Not_Applicable,CA-2012-155586,2012-12-12 00:00:00,2012-12-16 00:00:00,On time,XylonaPreis,United States,Chico,California,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",USD,36.44,4,16.4
Not_Applicable,CA-2014-119011,2014-08-21 00:00:00,2014-08-26 00:00:00,Delay,LisaRyan,United States,San Francisco,California,Supplies,Acme Kleencut Forged Steel Scissors,USD,17.22,3,5.17
Not_Applicable,CA-2011-143917,2011-07-25 00:00:00,2011-07-27 00:00:00,On time,KenLonsdale,United States,San Francisco,California,Storage,"Fellowes Personal Hanging Folder Files, Navy",USD,53.72,4,15.04
Not_Applicable,CA-2014-108070,2014-04-17 00:00:00,2014-04-21 00:00:00,On time,JoelEaton,United States,San Jose,California,Storage,"Belkin 19"" Vented Equipment Shelf, Black",USD,205.92,4,2.06
Not_Applicable,US-2013-163881,2013-11-25 00:00:00,2013-12-01 00:00:00,Delay,SungPak,United States,Los Angeles,California,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,USD,559.92,8,190.37
Not_Applicable,CA-2014-144589,2014-01-21 00:00:00,2014-01-26 00:00:00,Delay,TamaraManning,United States,San Francisco,California,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,USD,359.98,3,130.49
Not_Applicable,CA-2011-135993,2011-05-28 00:00:00,2011-06-02 00:00:00,Delay,PatrickJones,United States,Seattle,Washington,Accessories,Imation 30456 USB Flash Drive 8GB,USD,27.6,4,2.21
Not_Applicable,CA-2014-158246,2014-11-10 00:00:00,2014-11-12 00:00:00,On time,JenniferBraxton,United States,Sunnyvale,California,Chairs,"Global Leather Task Chair, Black",USD,215.98,3,-2.7
Not_Applicable,CA-2011-124709,2011-07-27 00:00:00,2011-07-29 00:00:00,On time,GiuliettaWeimer,United States,San Francisco,California,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,USD,238.0,2,38.08
Not_Applicable,CA-2014-150987,2014-04-09 00:00:00,2014-04-13 00:00:00,On time,AdrianHane,United States,San Francisco,California,Paper,Xerox 1891,USD,244.55,5,114.94
Not_Applicable,CA-2011-131947,2011-09-17 00:00:00,2011-09-22 00:00:00,Delay,JosephAirdo,United States,Springfield,Oregon,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",USD,55.92,10,16.78
Not_Applicable,CA-2013-104633,2013-06-13 00:00:00,2013-06-17 00:00:00,On time,ErinAshbrook,United States,Pasadena,California,Paper,Xerox 228,USD,12.96,2,6.22
Not_Applicable,CA-2013-134775,2013-10-29 00:00:00,2013-10-30 00:00:00,On time,AlejandroSavely,United States,San Francisco,California,Paper,Southworth Structures Collection,USD,50.96,7,25.48
Not_Applicable,CA-2012-149384,2012-07-10 00:00:00,2012-07-10 00:00:00,On time,EricHoffmann,United States,Tempe,Arizona,Binders,Accohide Poly Flexible Ring Binders,USD,3.37,3,-2.24
Not_Applicable,CA-2014-112515,2014-09-18 00:00:00,2014-09-22 00:00:00,On time,AlanSchoenberger,United States,Provo,Utah,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",USD,1292.94,3,77.58
Not_Applicable,CA-2012-144652,2012-11-20 00:00:00,2012-11-26 00:00:00,Delay,SkyeNorling,United States,Los Angeles,California,Art,Newell 333,USD,19.46,7,5.06
Not_Applicable,US-2013-128678,2013-09-16 00:00:00,2013-09-21 00:00:00,Delay,RobBeeghly,United States,Seattle,Washington,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",USD,21.4,5,10.06
Not_Applicable,CA-2011-164721,2011-11-25 00:00:00,2011-11-27 00:00:00,On time,LaurelWorkman,United States,Brentwood,California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",USD,26.76,4,12.31
Not_Applicable,CA-2011-129364,2011-12-08 00:00:00,2011-12-13 00:00:00,Delay,TimBrockman,United States,Salem,Oregon,Labels,Avery 499,USD,27.89,7,9.06
Not_Applicable,CA-2013-129238,2013-01-31 00:00:00,2013-02-04 00:00:00,On time,SampleCompanyA,United States,Los Angeles,California,Paper,Staples,USD,56.7,5,27.78
Not_Applicable,US-2012-129007,2012-09-13 00:00:00,2012-09-15 00:00:00,On time,KenDana,United States,Anaheim,California,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",USD,25.03,3,7.82
Not_Applicable,CA-2011-124702,2011-11-18 00:00:00,2011-11-25 00:00:00,Delay,MayaHerman,United States,Seattle,Washington,Tables,"Lesro Round Back Collection Coffee Table, End Table",USD,730.2,4,94.93
Not_Applicable,US-2014-163657,2014-09-03 00:00:00,2014-09-07 00:00:00,On time,JanetLee,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,USD,18.72,5,6.55
Not_Applicable,CA-2012-137113,2012-12-01 00:00:00,2012-12-05 00:00:00,On time,TamaraWillingham,United States,Seattle,Washington,Paper,Xerox 219,USD,32.4,5,15.55
Not_Applicable,US-2013-164189,2013-03-25 00:00:00,2013-03-29 00:00:00,On time,DanReichenbach,United States,Gresham,Oregon,Phones,BlackBerry Q10,USD,403.17,4,25.2
Not_Applicable,CA-2014-150609,2014-05-01 00:00:00,2014-05-05 00:00:00,On time,NickZandusky,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,USD,23.24,5,7.55
Not_Applicable,CA-2012-101924,2012-09-04 00:00:00,2012-09-09 00:00:00,Delay,KenBlack,United States,Medford,Oregon,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",USD,9.76,2,-6.83
Not_Applicable,CA-2013-129868,2013-12-27 00:00:00,2014-01-01 00:00:00,Delay,MikeCaudle,United States,Los Angeles,California,Chairs,"Global Armless Task Chair, Royal Blue",USD,146.35,3,-5.49
Not_Applicable,CA-2013-109365,2013-11-04 00:00:00,2013-11-09 00:00:00,Delay,XylonaPreis,United States,Los Angeles,California,Binders,"Avery Durable Plastic 1"" Binders",USD,43.58,12,15.8
Not_Applicable,CA-2011-157623,2011-03-14 00:00:00,2011-03-18 00:00:00,On time,DeanKatz,United States,Huntington Beach,California,Art,Avery Hi-Liter Fluorescent Desk Style Markers,USD,3.38,1,1.25
Not_Applicable,CA-2014-109701,2014-12-03 00:00:00,2014-12-04 00:00:00,On time,AliceMcCarthy,United States,Los Angeles,California,Paper,"Wirebound Message Book, 4 per Page",USD,10.86,2,5.32
Not_Applicable,CA-2014-133487,2014-05-07 00:00:00,2014-05-10 00:00:00,On time,TrudySchmidt,United States,Rancho Cucamonga,California,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,USD,152.94,3,41.29
Not_Applicable,CA-2014-161956,2014-08-28 00:00:00,2014-08-30 00:00:00,On time,DanReichenbach,United States,Inglewood,California,Paper,White Computer Printout Paper by Universal,USD,116.28,3,56.98
Not_Applicable,CA-2013-162733,2013-05-12 00:00:00,2013-05-13 00:00:00,On time,TedTrevino,United States,Los Angeles,California,Paper,Xerox 1920,USD,5.98,1,2.69
Not_Applicable,CA-2013-136301,2013-03-14 00:00:00,2013-03-16 00:00:00,On time,EdwardHooks,United States,San Francisco,California,Supplies,High Speed Automatic Electric Letter Opener,USD,4912.59,3,196.5
